officer_id,name_clean,n
G122,"BRADFORD GOODEN, TAMIKA",55
G122,"HURLEY, SCOTT",4
G123,"HARVIN, BEN",379
G123,"ROLLON, JAN",30
G124,"MCWHITE, S",427
G125,"NURSE, PATRICK",140
G126,"ROLLON, JAN",353
G127,"SCHAPPELL, DUSTIN",373
G128,"THOMAS, MICHAEL",205
G129,"ALLIS, KEVIN",335
G129,"GAHM, DAVID",2
G130,"CORELL, MATTHEW",105
G131,"HUNTER, KIMBERLY",213
G132,"HURLEY, SCOTT",117
G133,"SCHMITT, JEFFREY",318
G134,"VANSKIVER, ROLAND",34
G135,"CAVEY, SHANNON",2238
G136,"KLEIN, CRAIG",105
G137,"BATTLE, CAMERON",216
G138,"GIBSON, ANTIONE",446
G139,"HOPKINS, BRIAN",802
G140,"PRINGLE, ANDRE",975
G141,"ANDERSON, CHARLES",246
G143,"DIVONE, ERIC",59
G144,"MCNEMAR, TREVOR",40
G145,"PEGUES, JOY",988
G145,"CARNEY, MICHAEL",207
G146,"WHITE, IVAN",63
G147,"ARNOLD, TIFFANY",91
G148,"LOWERIS, JOEL",99
G150,"WEISZ, JOHN",53
G150,"RISSO, MONICA",1
G151,"FLANAGAN, ROBERT",402
G152,"KUENY, MATTHEW",12
G153,"TRAIL, MICHAEL",115
G154,"WIND, BENJAMIN",188
G155,"BERGERON, MARK",412
G156,"BURRUS, TORRAN",653
G157,"GAGNON, ANDREW",319
G158,"KANE, JOSEPH",157
G159,"RAFFERTY, DAVID",379
G160,"ROBINSON, LISA",77
G161,"SADOWSKI, CHARLES",118
G162,"MATHENA, JEFFREY JR",212
G164,"CORTINA, ROBERT",424
G165,"BURRUS, T",2
G166,"HASAN, OMAR",70
G167,"JONES, KEITH",126
G168,"SMITH, SHAWN",165
G169,"TENANT, MICHAEL",518
G170,"BORIS, GREGORY",249
G171,"BROKUS, JAMES JR",1468
G172,"BROOKS, ERIC",8
G173,"GAZY, MICHELLE",168
G174,"OCONNER, JAMES",29
G175,"SERIO, SCOTT",102
G176,"CONNER, ARTHUR",68
G177,"GUIZZOTTI, MICHAEL",744
G178,"NAYLOR, ROY",349
G179,"ROLES, NATHAN",130
G179,"NICHOLL, MICHAEL",48
G180,"ADAMS, NATASHA",98
G180,"YOUNGER, NATOSHA",51
G181,"GORDON, EDWARD",885
G182,"LEISHER, JEROME",367
G183,"MAYNARD, DAVID JR",186
G184,"MEADE, LUISA",54
G185,"WILSON, CYNTHIA",40
G186,"LANCELLOTTI, HARRY",86
G187,"BOYD, MICHAEL",265
G188,"TUCKER, MARLON",329
G189,"BARTNESS, MARTIN",322
G190,"BILHEIMER, JOHN",196
G191,"BORELLI, JOHN",291
G191,"BOREWELL, M",1
G192,"CALLAGHAN, JASON",187
G193,"CARRIVEAU, TODD",119
G194,"DOMBROSKI, IAN",1326
G195,"DOURS, JEDEDRAH",66
G196,"EDWARDS, DANIEL",36
G197,"ELKNER, ROBERT",351
G197,"KESS, GLADYS",4
G198,"EVERETT, CARRIE",289
G199,"FLAHERTY, TIMOTHY",463
G200,"FRASER, CHRIS",258
G201,"FULTON, CRAIG",547
G202,"HOWARD, MICHAEL",217
G203,"HYATT, MELISSA",495
G204,"JONES, MICHAEL",425
G205,"KNIGHT, MATTHEW",431
G206,"LAWMAN, BRETT",104
G207,"NANNA, LOUIS JR",448
G208,"PEARSON, BRIAN",435
G209,"RICE, BRIAN",544
G210,"SCHUSTER, DAVID",396
G211,"SIMMONS, WILLIAM",573
G212,"THOMPSON, K",34
G213,"TREASTER, CHRIS",130
G214,"TRIANA, ERIC",73
G214,"LAYTON, DERRICK",25
G214,"TRAINER, ERIC",2
G215,"VAUGHN, MICHAEL",344
G216,"WORMSLEY, RONALD",303
G217,"KAPFHAMMER, CASSIDY",400
G217,"BROADWATER, CASSIDY",42
G218,"HOLLAND, L",322
G219,"JACKSON, THOMAS",170
G220,"MOTEN, RAFORD",225
G221,"RIVERA, DAYMIEON",190
G222,"STOKES, ROBERT",1215
G223,"CARDARELLA, JAMES",1283
G223,"CADARELLA, J",15
G224,"DAVIS, ANTWANN",434
G225,"HART, K",77
G226,"WHITE, CAROLYN",72
G226,"LITZINGER, EDWARD",3
G227,"WILLS, ERIC",86
G228,"BROWNING, KEITH",247
G229,"FINKELMAN, M",76
G230,"FLORIO, CHRISTOPHE",561
G231,"FRIEND, FRANK JR",2836
G232,"WATSON, NOEL",39
G233,"SAMUELS, O",129
G234,"CARLSON, JEFFREY",210
G235,"EBBERTS, FRANCIS JR",1160
G236,"GREEFF, M",300
G237,"NELLIS, FRANK III",2658
G237,"MARCUS, ALBERT",5
G238,"SINCLAIR-ANDERSON, VERONICA",46
G239,"AMOS, ADRIAN",147
G239,"GEARE, PAUL",3
G240,"SOULE, JEFFREY",192
G241,"WARREN, CHRISTOPHER",1052
G242,"HOUSER, CHRIS",596
G243,"OLIVIERI, LUCA JR",324
G244,"RALPH, BRIAN",520
G245,"STOVER, LECONTE",197
G246,"KELLER, JESSE",194
G247,"FABIAN, WENDELL",265
G248,"RIEDEMAN, C",93
G250,"EDWARDS, SHAWN",1609
G251,"GUZIE, J",192
G252,"NELSON, DAMON",995
G253,"ROBBINS, R",223
G254,"ARMWOOD, L",222
G255,"LEWIS, BRIAN",188
G256,"ZIMMER, RALPH",175
G258,"PESSIA, J",96
G259,"PREMICK, STANLEY",299
G261,"GREEN, ERIC",2514
G261,"DAVIS, SCOTT",40
G262,"RANDOLPH, RONNIE JR",2906
G263,"HAMM, LEAH",131
G264,"LEWIS, SHANEILD",57
G265,"HALL SAWYER, LAKISHA",260
G266,"WILSON, F",200
G267,"CHAMBERS, JACKSON",190
G268,"DAY, MATTHEW",954
G269,"ALDERMAN, F",3
G270,"KREAFLE, ANTHONY",435
G271,"LEBRUN, ROBERT JR",1320
G271,"LEBRUM, ROBERT",10
G272,"RAIMONDI, VINCENT",163
G273,"COOK, R",5
G274,"CROWN, R JR",589
G276,"SIMS, S",28
G277,"LAVERY, MICHAEL",182
G278,"ROBAR, RUSSELL",230
G279,"SURIANO, SCOTT",230
G280,"WAYLAND, K JR",1146
G281,"CALVO, JUAN",3
G282,"HANDLEY, JAMES",123
G283,"KHAN, MICHAEL",35
G284,"NACHURSKI, SHAWN",217
G285,"LASCELLE, SHAWN",1775
G285,"MITCHELL, MARC",9
G286,"MARTIN, KENT",54
G287,"RADUAZZO, JOHN",137
G288,"RAGER, JOHN",924
G288,"BROWNING, KEITH",16
G289,"MITCHELL, MARC",181
G289,"LASCELLE, SHAWN",1
G290,"CRAIG, CHARLES",212
G291,"WORLEY, RICHARD JR",126
G292,"SOUKASEUM, K",129
G293,"HALSTEAD, STEPHENA",824
G293,"SMITH, NOLITA",27
G294,"SIMON, ELLIOTT",210
G294,"SIMON, STEVEN",2
G296,"HANSON, WILLIAM JR",73
G297,"STEIN, DANIEL",1594
G298,"DUKES, K",14
G299,"JAMES, RODNEY",453
G300,"MORO, J",209
G301,"VALLAIR, MICHAEL",105
G302,"HILL, KAREEM",716
G303,"HUDSON, LARISSA",9
G304,"LYNCH, TIFFANY",66
G304,"BROWN, TIFFANY",44
G304,"PLATT, BRIAN",1
G305,"DUNCAN, REBECCA",86
G306,"BEHLES, CHRIS",178
G307,"LEISHER, CHRISTOPHER",809
G308,"RICHARDS, A",47
G310,"BROCKDORFF, CHRIS",256
G311,"ROUSSEY, SETH",280
G311,"CALCITRAI, SETH",1
G312,"CALCITRAI, RICO",598
G313,"GREEN, T SR",95
G314,"JOHNSON, RANDOLPH",155
G315,"MOODY, TODD",518
G316,"RONEY, JERRY JR",277
G318,"GREENE, DAVID JR",2150
G319,"BLAIR, B",168
G320,"DOCKETT, J",934
G321,"FAIR, BRYANT",248
G322,"RHOADS, STEPHANIE",155
G323,"ROSSER, JESSE",170
G324,"WILLIAMS, CJ",75
G325,"BECHERER, JEFFERY",629
G326,"CROSSLEY, B",37
G327,"THOMPSON, PAUL",2792
G327,"NELLIS, F",5
G328,"WIEMAR, T",101
G329,"GEARE, PAUL",930
G330,"MILLER, MICHAEL",543
G331,"WHITE, DAVID",425
G332,"BERRY, EUNICE",31
G333,"SCHREYER, CHRIS",807
G334,"GLANVILLE, CHRISTOPHER",282
G335,"CHASEII, J",276
G336,"TIBBS, SELAH",246
G337,"SMITH, MCKINLEY",887
G337,"SMITH, ME",1
G338,"CONAWAY, BYRON",194
G339,"ELLIOTT, PARKER",634
G340,"KING, ANTHONY",142
G341,"BRUNDAGE, SAMANTHA",8
G342,"EPPERLY, TIMOTHY",136
G344,"PENCE, JOHN",157
G344,"ROSEBOROUGH, KEVIN",3
G345,"WRIGHT, DARIA",435
G346,"ATKINSON, ROBERT",78
G346,"WRIGHT, DARIA",1
G347,"MCMAHON, CREED",682
G348,"BURTON, JOSEPH",720
G349,"COLSON, MARVIN II",169
G349,"COLSONII, ML",8
G350,"CURTIS, ANDREA",112
G351,"FALLER, CHRISTOPHER",1145
G351,"FABRIZIO, ROCHELLE",11
G352,"SANFORD, C",65
G353,"WALKER, TIFFANY",30
G354,"ALVAREZ, AMADO III",724
G355,"BROOKS, GABRIEL",629
G356,"GREEN, T",87
G357,"EDWARDS, NICHOLAS",751
G358,"COLLINS, MICHAEL",511
G359,"GILLGANNDON, DANIEL",87
G360,"JONES, ROBERT II",735
G360,"MILLER, MICHAEL",15
G360,"JONAS, RF",14
G360,"JONESII, R",9
G361,"BENNETT, BRIAN",187
G362,"BREAULT, DAVID",78
G363,"CORSARO, ANDREW",206
G364,"CRAWLEY, DWAYNE",826
G365,"DOUBLE, GARY",134
G366,"GOLDIMOWSKI, FRANK",2150
G367,"HAWK, JOEL",305
G368,"HEFFERNAN, P",379
G369,"HERBERT, SARAH",144
G369,"CONNOLLY, SARAH",23
G370,"HOBSON, MICHAEL",298
G371,"JACOB, STEPHEN",167
G372,"JOHNSON, BRAD",61
G373,"LEBLANC, KEVIN",192
G374,"LETTS, A",241
G374,"GRINNAGE, CLARENCE",4
G375,"LOMBARDI, JOSEPH",95
G375,"LEBLANC, KEVIN",2
G376,"MASON, P",420
G377,"MCCARTY, ANDREW",2616
G378,"MCGARRY, BRIAN",267
G379,"MESSNER, S",108
G380,"MILLER, TIMOTHY",254
G381,"MUNDY, FRANK",297
G382,"DENSON, CHRISTOPHER",45
G383,"OLSON, STEVEN",604
G384,"PLATT, BRIAN",510
G385,"REYNOLDS, JUSTIN",378
G386,"SEALS, LUTHER",359
G387,"JOHNSON, KAREN",124
G387,"SOKOL, KAREN",124
G388,"ALBURY, TASHAWNA",127
G389,"EFFLAND, SUZANNE",183
G389,"FRIES, SUZANNE",7
G391,"TALLEY, CHRISTOPHER",2154
G392,"YOUNG, DORIS",44
G393,"BOETTCHER, JEFFREY",192
G394,"SIMMONS, CARLOS",706
G395,"YERE, J",73
G395,"YERG, JASON",1
G396,"ANSELME, PATRICK",109
G398,"MYERS, J",38
G399,"BARBOUR, TORRENCE",120
G400,"BRADLEY, JAMES ALEXANDER",538
G401,"ROSS, KENNETH",928
G402,"TOMASJEWSKI, BERNARD",338
G404,"COMEGNA, VICTOR",240
G405,"GEMMLER, DAMIAN",895
G406,"HALL, CHRISTOPHER",149
G407,"NICKLES, WILLIAM",323
G408,"THOMAS, DONALD",966
G409,"BUSH, EUGENE",696
G410,"FREY, PHOENIX",109
G410,"COLSON, PHOENIX",61
G411,"WROTEN, FREDERICK",603
G413,"GOODS, JOHN",37
G413,"SMITH, GEORGE",16
G414,"SNEAD, MILTON JR",345
G414,"GATEWOOD, CHRIS",2
G415,"WARD, STEVEN",796
G416,"CONNOR, JOHN",131
G418,"HARRIS, STEVEN",571
G418,"GOODS, JOHN",2
G419,"KREMENI, ROBERT JR",43
G420,"LARKINS, KAREN",57
G421,"MURPHY, JILL",227
G422,"DAVIS, KORI",48
G423,"JEMMOTT, JULIAN",275
G425,"JENKINS, BEY MALIC",160
G426,"TAYLOR, MARK",88
G427,"KOLLMANN, LISA",49
G428,"MANIOCI, MICHAEL",125
G429,"PETERS, CHRISTOPHER",68
G430,"RUTH, BRYAN",238
G431,"WILLIAMS, TIA",16
G432,"WIMAN, ANDREW",1680
G433,"HURSTON, DONITA",284
G434,"LUFADEJU, EVERT",306
G435,"STALLARD, BRANDON",28
G436,"HARRISON, KELLY",124
G437,"VARGAS, PEDRO JR",839
G438,"WINDER, DOMINICK",267
G439,"ROBINSON, LEON",58
G440,"VOORHEES, JOHN",350
G441,"SHIFFLETT, NORMAN",1398
G441,"SNEAD, MILTON",4
G442,"SLOAN, KEITH",182
G443,"SMITH, LAWRENCE JR",367
G444,"CIAMBRUSCHINI, RALPH",215
G445,"HAMILTON, TIMOTHY",89
G445,WARD,1
G446,"MCGANN, CHRIS",423
G447,"TILGHMAN, CARL",15
G448,"MARION, RICHARD",62
G448,BASKERVILLE,2
G449,"BOWMAN, STEVEN",1546
G450,"GUSHEROWSKI, RICHARD",231
G451,"CLEWS, MARK",158
G452,"HEMINGWAY, DANTE",1361
G453,"NGAN, KASHU",51
G455,"RINEHART, RONALD",504
G456,"DEJULIIS, MICHELLE",249
G457,"COE, GEORGE JR",73
G458,"TOLIVER, KEVIN",1792
G458,"LIVINGSTON, GEORGE",5
G459,"FATA, ANTHONY",406
G459,"KENNEDY, DAVID",350
G460,"HINMAM, ROY JR",199
G461,"YEDYNAKI, ANTHONY",257
G461,"WILLIAMS, TIA",27
G461,"CIRILLO, ANTHONY",3
G462,"GALEMORE, ZACHARIAH",521
G463,"MOBLEY, RODNEY",215
G464,"GAMEZ, JENNIFER",30
G465,"JOHNSON, SANDRA",124
G467,"MINOR, MICHAEL",682
G468,"DIXON, PHILLIP",75
G469,"RILEY, LEON III",532
G470,"ROMIG, JOSHUA",54
G471,"MCGOWAN, TERRENCE",170
G471,"MCQOWAN, T",68
G472,"ISENHART, WILLIAM",24
G473,"ENGSTROM, P",134
G474,"TALLEY, DAMON",117
G475,"LIFESY, JAMES",175
G476,"BANNERMAN, JOSEPH",542
G477,"HYMAN, L",189
G478,"BOYKIN, ANTWAN",177
G479,"DULIN, FREDDIE",119
G480,"OLDS, CHARLOTTE",180
G480,"YOUNGER, L",2
G481,"RAINFORD, ROBERT",45
G482,MINOR,232
G483,"GOODSON, CAESAR JR",151
G483,"GOODSON, CEASER",1
G484,"SUITER, SEAN",942
G484,"SMITH, DESHAWN",26
G485,"MEISINGER, ANTON",142
G485,"RINEHART, RONALD",1
G486,"LANE, KENNETH",265
G487,"RAY, DANIEL",185
G488,"TEAL, PENNY",113
G489,"GOINES, SHAKISHA",117
G490,"HARTY, MARLON",274
G491,"HERSL, DANIEL",3514
G491,"SCHMIDT, CT",36
G492,"KLINGES, ANNEMARIE",187
G493,"NELLIS, F",537
G494,"CHASTITY, VEASLEY",25
G495,"IVERY, KENNETH",1657
G496,"MAGGIO, ANTHONY",1931
G496,"KLINEDINST, ROBERT",148
G497,"DAVIS, LAMONT",737
G498,"LIVESAY, RICKY",501
G498,"SCHMIDT, CHIP",42
G499,"ODEN, O",58
G500,"WILLIAMS, CELESTINE",13
G501,"FESER, KEVIN",337
G501,"HENFEY, BRIAN",1
G502,"SHEFFIELD, CRYSTAL",42
G503,"JOHN, AUDWYN",964
G504,"CUTCHIN, SIDNEY",210
G505,"ROBERTS, LISA",203
G506,"DEBELLOTTE, JUANITA",18
G507,"LITTLE, VANESSA",1
G508,"BEADS, A",183
G508,JONES,2
G509,"BLACK, YOUNETTA",50
G510,"HAIRSTON, DUREL",420
G511,"WATTS, RICHARD",662
G511,"WATTS, J",86
G512,"TAYLOR, AMY",66
G512,"MIDDLETON, AMY",2
G513,BELLATONI,31
G514,"BONNER, T",97
G515,"FLEURIMOND, RICHARD",1017
G516,"JEFFERSON, ERIC",126
G517,"SNYDER, K",128
G517,"MOODY, T",5
G518,"ADAMS, LAWRENCE",54
G519,"CARVER, DEREK",66
G520,"GIARDINA, ANGELO II",945
G521,"HUNSICKER, FRANKLIN II",216
G521,"BUTLER, M",3
G522,"SMITH, ANTHONY",213
G523,"WESTBROOK, DANIEL",71
G524,"GATES, BRENT",369
G525,"STEINER, JAMES",540
G525,"RAHE, VIOLET",41
G526,"WALL, STEPHANIE",7
G527,"BLACKBURN, ANTHONY",137
G528,"CLINTON, JERRY",49
G529,"BUTLER, MARK",93
G529,"GREEN, J",78
G530,"JUGAN, THOMAS",600
G530,"JUGAN, OFFCR",374
G531,"LOVE, TERRY JR",857
G532,"SINGLETON, T",136
G533,"CARTER, TIA",76
G534,"DOLLY, J",122
G535,"HOHMAN, STEVEN JR",833
G535,"LASH, VINCENT",1
G536,"TATA, MARLENA",2
G537,"GERKIN, DONALD JR",274
G538,"QUOMONY, CHERYL",347
G538,"NOHMAN, STEVE",3
G539,"MONN, JASON",109
G540,"BLACK, KIRK",123
G540,"BALCK, K",72
G540,"BLACK, OFFC",13
G541,"CARNES, EDWARD JR",478
G541,"LAYCOCK, J",57
G542,"DELLAROCCO, ALBERT",685
G543,"ROGERS, DAVID ALLAN",306
G543,"EISEMAN, ROBERT",6
G543,"GRANT, ANTHONY",5
G544,"LASH, MICHAEL",3247
G545,"LASCH, VINCENT",2489
G546,"LAYCOCK, JOSHUA",324
G547,"LENNON, KELLY",432
G547,"JOHNS, KELLY",188
G548,"LIVINGSTON, GEORGE",135
G549,"LOGUE, MATTHEW",454
G550,"LOUVADO, IVON",1036
G550,"LOUVADO, CHARLES",26
G551,"MANNERS, CHARLES",1217
G551,"MANNER, GEORGE",668
G552,"SARTARI, BRIAN",404
G553,"YOUNG, MICHAEL",100
G554,"RAPASCKY, RYAN",93
G554,"BROOKS, ANGELO",1
G555,"FRY, JONATHAN",586
G556,MOSKOS,27
G557,"DODGE, HARRY JR",422
G558,"RECUPERO, STEVEN",163
G559,"RUSSELL, JAMIESON",490
G560,"BETTINE, MICHAEL",122
G561,"NGUYEN, PETER",221
G562,"OWENS, RENARD",585
G563,"WORTHY, CURTIS",214
G564,"CELENZA, A",8
G565,"REED, FRANCELL",232
G566,"KEITH, OFFC",39
G566,"RADCLIFFE, KEITH",5
G567,"HAYES, DEREK",17
G568,"RUALE, SEAN",4
G569,"DIAMOND, BRUCE",36
G570,"JOHNSON, D",62
G571,"RICHBURG, KENDALL",1550
G572,"WILEY, LYNEA",289
G573,"BROWN, JOSEPH",1413
G574,"CLARKE, B",33
G575,"SHROYER, DOUGLAS JR",265
G576,"JOHNSON, KEARE",299
G577,"SAGNER, JEREMY",1672
G578,"NORRIS, EDWARD",2
G579,"BLUEFORD, JOHN",300
G580,"WILLIAMS, KENNETH",539
G581,"ZAYAS, ANTHONY",706
G582,"SCOTT, DONAS",391
G584,"KELLY, CHRIS",685
G586,"JONES, RYAN SR",1217
G587,"LEITCH, ERICR",744
G588,"PLANTE, CHERYLYN",52
G589,"DUNLAP, LARI",45
G589,"GREEN, J",1
G590,"EDELHEIT, ADAM",169
G591,"HUBBARD, JACLYN",1214
G591,"MCCARTY, A",1
G592,"CZACH, SARAH",48
G592,"CARTERSBEY, DESMOND",20
G593,"JACKSON, ANGELO",247
G594,"RYAN, JAMES",217
G595,"BANKS, JOSEPH",239
G596,"BIRCHFIELD, DWAYNE",433
G597,"BUNTIN, RAMON",422
G598,ELDERIOSE,12
G599,"ANTONIN, SERGE",212
G599,"STEFAMELLI, P",9
G600,"GRIMES, CHARLES",835
G601,"TIMBERLAKE, HERBERT",60
G602,"MUSSMACHER, GREGORY",199
G602,MEGEL,13
G605,"CRUZ, E",24
G606,"TUCKER, L",2
G607,"SMITH, T",5
G608,"JONES, JEMINI",1967
G610,"LEWIS, M",112
G611,"HITTLE, DAVID",2283
G611,"BATISTA, SHERRY",6
G612,"SEYMOUR, J",141
G613,"FASTER, A",833
G614,"SMITH, W",17
G614,"ROSA, RAMIREZ",1
G615,"FRASER, MARKSON",153
G617,"SAVAGE SMITH, TELISA",233
G618,"ANTCZAK, EUGENE",214
G619,"JAMES, LLOYD",407
G620,"LLOYD, M",172
G621,"SCHAEKEL, G",1684
G622,"BINGHAM, NICHOLAS",100
G624,"HENRY, KIRK",265
G624,SCHAKEL,2
G625,"HIBLER, ANDRE",213
G626,"MALDNADO, J",58
G627,"RIVERA, JEFFREY",247
G628,"SMITH, SHARISSE",51
G629,"YATES TURNER, ROBERTA",117
G630,"KORMAN, MARK",83
G631,"STREETT, CRAIG",2252
G632,"BYFIELD, LAMAIRE",340
G633,"MINGO, DAOUD",479
G634,"HOFFMAN, CHRISTOPHER",370
G635,"DELACRUZ, ARNOLD",215
G636,"TATE, MARLENA",102
G637,"JONES, JOHNATHAN",1713
G637,"STREETT, CRAIG",11
G638,"PRESTON, KIAM",304
G639,"MCMILLIAN, NAKITA",320
G640,"GEORGAKOPOULOS, VASILIOS",59
G641,"HEBRON, H",321
G642,"HILL, WALTER JJACKSON",307
G643,"STRAND, LAYLLA",28
G644,"EMERSION, ADRIAN",272
G645,"HOWARD, JUSTINE",322
G646,"BROWN, CURTIS",381
G646,"HOWARD, RAYMOND",2
G647,"FLEET, THEO",414
G648,"OLIVO, MODESTO",565
G650,"MCQUEEN, RICHELLE",155
G650,"MCQUEEN, CRAIG",2
G650,"HIGDON, DAVID",1
G651,"DIEHL, DONALD III",721
G652,"FOSTER, ANTONIO",20
G653,"GILLENWATER, ERIK",166
G654,"HAEFNER, TIMOTHY",526
G655,"LESTER, JAMES",87
G655,"DUNCAN, CRAIG",2
G655,"RADLIFFE, K",2
G656,"BRITTON, C",138
G657,CANDRY,220
G657,"LANDRY, RICHARD",191
G658,"BURRELL, RICARDO",325
G659,"PRIDE, LEKESHIA",49
G660,"BROWN, JOHN",59
G661,"GADOMSKI, HOLLY",491
G661,"NGUYEN, PETER",22
G661,"MANCUSO, HOLLY",2
G662,"HIMES, ROBERT III",1722
G663,"LANSEY, STEPHANIE",97
G664,"SMITH, S",328
G664,"SMITH, MILTON III",111
G665,"VIDAL, PETER JR",73
G666,"CLANTON, MICHAEL",182
G667,"ARTHUR, DANTE",1292
G668,"JOHNSON, KYLE",1237
G669,"KOLBE, RAYMOND",77
G670,"ESLICK, CORY",29
G671,"SABO, DAMIAN",175
G672,"GLANVILLE, JAMES",487
G673,"LUNDY, CHRIS",775
G674,"MCDANIEL, NIKITA",390
G675,"BELL, T",10
G676,"HARRIS, TROY",17
G677,"MARTIN, B",19
G678,"MURRAY, RONALD",9
G679,"MURRAY, BILLY",88
G680,"CARPENTER, KRISTIN",72
G681,"PRESTON, NATALIE",514
G682,"WAGNER, ASHA",15
G683,"HEFLIN, THOMAS JR",125
G684,"MCGITHARA, GEORGE",2408
G685,"ANDERSON, JANICE",121
G685,"ROBERTS, ALLEN",1
G686,"TUCKER, LARRY",283
G687,"HALL, BRUCE",7
G688,"MICHAEL, RISER",1757
G688,"HENDRIT, REGINALD",5
G690,"BRADLEY, HAYWOOD",325
G692,"LANDSMAN, JOSEPH",1261
G692,"SUAZO, L",21
G694,"MARVEL, BOBBY",142
G695,"BELL, TERRY",954
G695,"ANDERSON, JANICE",66
G697,"SILBERT, JEREMY",149
G698,"WALSTON, DANNIELLE",86
G699,"MANNING, DAVID II",89
G700,"WILLIAMS, CORNELL",582
G701,"ARRUDA, SCOTTIE",37
G702,"BECOAT, MONICA",48
G703,"CRAMPTON, HIKEEN",410
G704,"KIM, MARK",33
G705,"SHIELDS, TERRE",296
G706,"WRIGHT, LEWIS III",161
G707,"KERSHAW, BRYAN",997
G708,"EXDOLA, WILLIAMS",603
G709,"WOLFE, T",134
G710,"JACKSON, OLIVIA",198
G711,"WILLIAMS, TOYIA",724
G712,"SHOCKLEY, JAMES JR",690
G713,"WILSON, SHAREENA",197
G715,"SCOTT, KIRSTEN",123
G716,"GREEN, DWAYNE",345
G717,GREEN,118
G717,"HUBBARD, ARKEL JR",10
G718,"JAMISON, RICHARD",888
G719,"CIMINI, RICHARD",396
G721,"MCGLINN, A",5
G722,"PAVITIA, JESUS",1335
G723,"GERBER, MATTHEW",446
G723,"POTTER, DONALD",6
G724,"BUNCH, PRUDENCE",212
G724,"COLTOGRIONE, MIKE",6
G726,"COLFOGIRONE, MICHEAL",515
G727,"JONES, DEON",260
G728,"POTTER, DONALD",229
G729,"DAVIS, R",708
G729,"DAVIS, GLORIA",61
G730,"GOODWIN, CHIEINTON",1956
G731,"BARNES, DOMINIC",685
G732,"BARNES, JAMES",247
G733,"BUSH, ANTHONY JR",1083
G734,"GRAHAM, TANYA",217
G735,"WATSON, CHARLENE",417
G737,"TAYLOR, DELIGHT",22
G738,"BROWN, WILMER III",1281
G739,"PHYALL, KENYA",266
G740,"SCOOT, H",364
G740,"HENRY, SCOTT",136
G741,"TILLERY, YVETTE",206
G742,"WILLHITE, JERAMEY",80
G742,"GREEN, CHEANEKA",11
G743,"BOONE, DANTE",74
G744,"PRIDE, LAMONT",757
G745,"HARRIS, GAYNELL",34
G746,"MASON, SHARRON",164
G747,"PENNINGTON, D",273
G748,"AGUILAR, MORRIS",121
G750,"BURKE, BRIAN",123
G751,"CRUZ, AARON JR",408
G752,"GUINN, RYAN",360
G752,"SOUTHARD, P",5
G753,"JACKSON, NICOLE",76
G754,"KING, CLAUDETTE",100
G755,"KOEPKE, BILLY",557
G756,"MEDTART, DONALD II",511
G757,"SCHMITZ, MICHAEL",327
G758,"SOUTHHARD, PAUL",1412
G759,"REICH, KEVIN",361
G760,"JAMES, S",21
G761,"SLAUGHTER, TRINA",80
G762,"THATCHER, EDWARD",156
G763,"SANTIAGO, RUTH",85
G764,"SCURRY, ARYNE",200
G764,"LOFTON, ARYNE",13
G765,"NIGRO, ANTHONY",23
G766,"COATES, DARYLL",431
G767,"HOLLIDAY, RYAN",303
G768,"MOODY, JOSHUA",80
G769,"AKINS, ADRIAN",352
G770,"KIRKSEY, JAMES",61
G771,"BEEBE, CHRIS",10
G772,"PRESBERRY, BERDELL",1068
G773,"HERVEY, DARRELL",25
G774,"PARRIS, TEDDY",929
G775,"WALLRING, S",161
G776,"AHEARN, ADAM",41
G777,"JACKSON, A",157
G778,"DAVIS, ANDREW",100
G779,"JACKSON, DYLAN",191
G780,"PETERSON, WILLIAM",103
G781,"JONES, ANTWYNE",1159
G782,"STEWART, TALIAH",40
G783,"EVANS, KELLY",96
G783,"MARTIN, D",2
G784,"ONEIL, BRIAN",275
G784,"GARY, JEFF",2
G785,"DICANDELORO, JOSEPH JR",871
G785,DICANDEZOR,13
G786,"MCGEE, KEITH",1576
G787,"TAYLOR, JEFFRY",265
G788,"GLADDEN, KARA",464
G789,"CHAMBERS, MELBA",195
G790,"GORMAN, JOHN",2309
G791,"MCMILLIAN, PAUL",115
G792,"MITCHELL, JAMES",446
G793,"ROACH, KEITH",36
G794,"ROBERTS, RICHARD",96
G795,"MILLER, JOANN",348
G796,"AMY, KEVIN",439
G797,"AN, PETER",300
G798,"BAEZ, ELSA",11
G799,"GRINAGE, KIMBERLY",102
G800,"HELLEN, GREGORY",1734
G802,"HOLLAND, DERWIN",11
G803,"MOORE, JARROD",37
G804,"PINKOSZ, MICHAEL JR",893
G805,"RALEY, JERMAINE",111
G806,"SCHAEFFER, CHRISTIAN",1141
G807,"SHETTERLY, JIMMY",2092
G807,"GORMAN, JOHN",18
G807,"SHETTERLY, JAMES",1
G808,"STANLEY, KIMBERLEY",160
G809,"STEWARD, PAUL",28
G809,FRY,2
G810,"TROTTER, DAMION",212
G811,"GOODEN, QUINN",173
G814,"BROWN, GARY",156
G815,"JONES, LAKIEA",115
G815,"DANGERFIELD, LAKIA",79
G816,"BURGESS, LISA",32
G817,"CABEZAS, ANTONIO",1097
G818,"OLSZEWSKI, LISA",214
G820,"GROSS, HADYN",344
G821,"BAILEY, KEVIN JR",280
G822,"PERRY, CARLOS",11
G824,"HILL, ALEACIA",141
G825,"BENN, WARREN",1231
